"dcra_code","tank_farm_id","uscg_id","aea_id","community_fips_code","entity_name","number_of_tanks","total_capacity","gasoline_capacity","diesel_capacity","av_gas_capacity","jet_fuel_capacity","other_fuel_capacity","barge_delivery","plane_delivery","road_delivery","inspected_by_uscg","fuel_supplier","recommendations_by_aea","distance_to_barge_mooring","tank_farm_evaluation_id","data_source","report","geometry"
CDF44668-FCE1-412E-9AED-B6E36850A02B,,,,"0217410",Federal Aviation Administration - Cordova - CDV FSS,1,2000,,2000,,,,false,false,true,false,,,,,DEC,,POINT (-145.75 60.55010986328125)
A01AEC49-0662-40CE-84C2-FF4805EE2D8D,,,"146-BF-05","0217410",Federal Aviation Administration - Cordova - CDV BLDG,1,1000,,1000,,,,false,false,true,false,,,,,DEC,,POINT (-145.47747802734375 60.49188232421875)
D7CDBBEC-A81A-4C94-965B-2B315201ED4A,,,"146-BF-04","0217410",Cordova Electric Cooperative,2,2000,,2000,,,,false,false,true,false,,,,,DEC,,POINT (-145.7572021484375 60.544677734375)
"73FD0062-5B5A-4BB4-A9C6-33FD2843A69A",,,,"0217410",Alaska Commercial Company - Cordova,1,1100,,1100,,,,false,false,true,false,,,,,DEC,,POINT (-145.7637939453125 60.542724609375)
AD383347-C78A-4F0E-84E7-0A07975B206C,,,,"0217410",Trident - Cordova,4,7000,,7000,,,,false,false,true,false,,,,,DEC,,POINT (-145.76422119140625 60.54888916015625)
"1FF7A1D5-A8B5-49A0-BF91-D7BC0D3F5FB3",,,"148-BF-03","0217410",Prince William Sound Aquaculture Corporation - Wally Noerenberg,3,13100,3100,10000,,,,true,false,false,false,,,,,DEC,,POINT (-148.08929443359375 60.79931640625)
CE3676FB-5E29-4BA0-ABC8-A95B8EA061B0,,,"146-BF-08","0217410","AVSUPFAC Cordova, AK",4,23500,,13500,,10000,,false,true,false,false,,,,,DEC,,POINT (-145.480224609375 60.4967041015625)
"72365B62-C5FD-4862-96DB-CC1CB42EF93F",,,,"0217410",Ocean Beauty Seafoods LLC - Cordova,2,7500,,7500,,,,false,false,true,false,,,,,DEC,,POINT (-145.7593994140625 60.5521240234375)
"71EC5B24-7855-441C-A05D-9F2E5682E052",,,,"0217410",Mt. Eccles Elementary,1,5200,,5200,,,,false,false,true,false,,,,,DEC,,POINT (-145.7576904296875 60.543701171875)
"991585AC-A293-4D46-8026-D8384688F8F0",,,"146-BF-03","0217410",Cordova Jr./Sr. High School,1,3000,,3000,,,,false,false,true,false,,,,,DEC,,POINT (-145.7589111328125 60.540283203125)
"287A73F4-6B01-4BC5-9764-647FA3359303",,,"146-BF-07","0217410",City of Cordova,1,2000,,2000,,,,false,false,true,false,,,,,DEC,,POINT (-145.75830078125 60.54449462890625)
A582CD1B-2461-42BC-AD24-4957D48F8D0C,,,"148-BF-04","0217410",Prince William Sound Aquaculture Corporation - Cannery Creek,4,32500,2500,30000,,,,true,false,false,false,,,,,DEC,,POINT (-147.51611328125 61.01812744140625)
ACC2E82E-44B3-4A22-9FB0-A4E7A2571A04,,,"112-BF-07","0203220",Denali Borough School District - Anderson,1,5000,,5000,,,,false,false,true,false,,,,,DEC,,POINT (-149.18878173828125 64.3428955078125)
F0B55A5E-4D44-483F-959F-F391B03E5092,,,"112-BF-09","0203220",Denali Borough - Anderson,1,1500,,1500,,,,false,false,true,false,,,,,DEC,,POINT (-149.105712890625 64.27252197265625)
"7232E8F4-5E65-4714-8708-386B0CA2CA09",,,,"0253050",DOT&PF Nenana MS ,2,4000,3000,1000,,,,false,false,true,false,,,,,DEC,,POINT (-149.0853271484375 64.55908203125)
"39D39C45-2B34-4C54-9DE9-165016D302D5",,,"308-BF-06","0253050",Federal Aviation Administration - Nenana - ENN VOr,1,1000,,1000,,,,false,false,true,false,,,,,DEC,,POINT (-149.07281494140625 64.590087890625)
"1F3399A7-FBC2-40CA-9B93-794EAE08D2F5",,,"420-BF-01","0273400",Kuspuk School District - Stony River,2,21000,,21000,,,,true,false,false,false,,,,,DEC,,POINT (-156.5885009765625 61.787109375)
"8DFD230E-C5E7-49E1-B2B1-F1DE440DAE7B",,ANC-S-066,,"0273400",Middle Kuskokwim Electric Cooperative - Stony River,2,26000,,26000,,,,true,false,false,true,,,,,DEC,,POINT (-156.58599853515625 61.789306640625)
F5AD660F-BFB2-45F7-A0DD-3D6376AE81F5,,,,"0230940",Chatham School District - Gustavus,1,1500,,1500,,,,false,false,true,false,,,,,DEC,,POINT (-135.71038818359375 58.41912841796875)
B718A85C-8F35-4926-949D-1A17CD92D97A,,,,"0230940",National Park Service - Glacier Bay,9,19200,,19200,,,,true,false,false,false,,,,,DEC,,POINT (-135.873291015625 58.45330810546875)
"436C8E35-D254-4FBA-8564-6DE2E2BAAD3C",,,"291-BF-02","0246890",Southwest Region School District - Manokotak,5,53500,,53500,,,,true,false,false,false,,,,,DEC,,POINT (-159.0491943359375 58.98870849609375)
"12AB835A-E2CA-498A-B5EB-BA0FDA8EBD71",,,,"0246890",Manokotak Airport Maintenance Station,2,5500,,5500,,,,true,false,false,false,,,,,DEC,,POINT (-158.89947509765625 58.93768310546875)
"30075FA5-1B85-4EBC-8E2B-939C3065DC3C",,,,"0274830",Talkeetna Maintenance Station,3,16000,7500,8500,,,,false,false,true,false,,,,,DEC,,POINT (-150.0919189453125 62.325927734375)
"9F79FB88-D416-4714-9F4E-8F1FEC0570C2",,,,"0274830",Alaska Railroad - Talkeetna,1,1000,,1000,,,,false,false,true,false,,,,,DEC,,POINT (-150.11187744140625 62.32391357421875)
F5248E29-E273-4E51-9DE6-31E437308952,,,,"0274830",Crowley - Talkeetna,6,68000,21000,47000,,,,false,false,true,false,,,,,DEC,,POINT (-150.07159423828125 62.27252197265625)
"7FD81069-D51F-4034-9EFC-B817378DA498",,,,"0274830",Federal Aviation Administration - Talkeetna - TKA FSS,1,1000,,1000,,,,false,false,true,false,,,,,DEC,,POINT (-150.0936279296875 62.32049560546875)
CB5F15FA-D66B-441C-BF8C-63502D037209,,,,"0274830",Federal Aviation Administration - Talkeetna - TKA VOR,1,1000,,1000,,,,false,false,true,false,,,,,DEC,,POINT (-150.105224609375 62.29827880859375)
FB134D16-49E3-46D3-907B-F546E8F4C681,,,,"0274830",Talkeetna Elementary School,1,5000,,5000,,,,false,false,true,false,,,,,DEC,,POINT (-150.10858154296875 62.31787109375)
"9986BFFD-064E-4BA2-A9BC-2E9146E041DE",,,,"0277140",Alaska Power & Telephone - Thorne Bay Power Generation Station,1,4000,,4000,,,,false,false,true,false,,,,,DEC,,POINT (-132.52880859375 55.68609619140625)
B7E68FA8-CBBD-45FD-8AAC-B95EF13A029A,,,,"0203990",Arctic Village Tank Farm - Arctic Village Traditional Council,4,20000,6000,14000,,,,false,true,false,false,,,,,DEC,,POINT (-145.57049560546875 68.12127685546875)
"08FBA8A0-92C4-4FCE-A99B-AF2EAE8B1E3B",,,,"0203990",Arctic Village Tank Farm - Yukon Flats School District,2,22000,,22000,,,,false,true,false,false,,,,,DEC,,POINT (-145.57049560546875 68.12127685546875)
D67235C3-3D8B-485F-B7AF-4D964FCAA312,,,,"0203000",Anchorage School District - Bartlett High School,2,12125,,12125,,,,false,false,true,false,,,,,DEC,,POINT (-149.7333984375 61.23248291015625)
"650F4992-AB58-4A98-BEBB-C20F649E0733",,,,"0203000",Anchorage School District - Wendler Middle School,1,5000,,5000,,,,false,false,true,false,,,,,DEC,,POINT (-149.83612060546875 61.19390869140625)
"2A9929CD-2C24-4C78-8498-1DBC5BCC6A1D",,,,"0203000",Anchorage School District - Warehouse,1,2000,,2000,,,,false,false,true,false,,,,,DEC,,POINT (-149.9208984375 61.1759033203125)
"45545605-70C4-4325-BB1A-0BD2AA0B3C6C",,,"100-BF-01","0203000",Anchorage School District - Ursa Major Elementary School,1,3000,,3000,,,,false,false,true,false,,,,,DEC,,POINT (-149.67742919921875 61.25128173828125)
C9C55A93-61A6-4764-B097-78DBF717D1B2,,,,"0203000",Anchorage School District - William Tyson Elementary School,1,1500,,1500,,,,false,false,true,false,,,,,DEC,,POINT (-149.82550048828125 61.22747802734375)
CC5DD9BA-0777-46CB-8C5A-B4093F71E8A7,,,,"0203000",Anchorage School District - Trailside Elementary School,1,1500,,1500,,,,false,false,true,false,,,,,DEC,,POINT (-149.7877197265625 61.139892578125)
"3A68F9F2-8524-46D4-AE21-5554583FDE61",,,,"0203000",Anchorage School District - Student Transportation,2,12000,,12000,,,,false,false,true,false,,,,,DEC,,POINT (-149.8101806640625 61.1796875)
E9120740-60FA-4B54-926C-BF402402BE41,,,,"0203000",Anchorage School District - Student Nutrition,2,4000,,4000,,,,false,false,true,false,,,,,DEC,,POINT (-149.85772705078125 61.1123046875)
"6FDF1AEA-54BB-4A5D-9141-CA3C6E257CB4",,,,"0203000",Anchorage School District - South High School,1,5000,,5000,,,,false,false,true,false,,,,,DEC,,POINT (-149.8082275390625 61.10009765625)
E98D3FA4-6365-44C5-9736-E87A8555B71D,,,,"0203000",Anchorage School District - Service High School,1,5000,,5000,,,,false,false,true,false,,,,,DEC,,POINT (-149.78118896484375 61.13909912109375)
"3E49C739-2153-4986-9975-DCA20333F0B8",,,,"0203000",Anchorage School District - Russian Jack Elementary School,1,1500,,1500,,,,,,,false,,,,,DEC,,POINT (-149.80047607421875 61.20068359375)
E096E9C5-5AA4-461D-8092-4758490F6C81,,,,"0203000",Anchorage School District - Romig Middle School,1,5000,,5000,,,,,,,false,,,,,DEC,,POINT (-149.91497802734375 61.1978759765625)
"1C045B0E-1915-4EFF-B0FE-50F571183A50",,,,"0203000",Anchorage School District - Mears Middle School,1,3500,,3500,,,,false,false,true,false,,,,,DEC,,POINT (-149.931396484375 61.12890625)
"21291BA3-351F-4D14-8831-B18D8E574C5B",,,,"0203000",Anchorage School District - Maintenance Building,1,3000,,3000,,,,false,false,true,false,,,,,DEC,,POINT (-149.8577880859375 61.11328125)
"19BBFD89-30F0-4ED7-A2BB-8975054F6C2C",,,,"0203000",Anchorage School District - Hanshew Middle School,2,3524,,3524,,,,false,false,true,false,,,,,DEC,,POINT (-149.83001708984375 61.130126953125)
